date,open,high,low,close,volume
26-10-2010,30.2831,30.6436,30.2087,30.4376,487282
27-10-2010,30.2144,30.2888,29.8654,30.1744,275114
28-10-2010,30.2831,30.4662,30.1744,30.2831,385832
29-10-2010,30.2144,30.6779,30.1458,30.6207,268799
01-11-2010,30.7066,30.9469,30.5406,30.6493,285911
02-11-2010,30.924,31.0098,30.7695,30.8782,296402
03-11-2010,30.9126,30.9583,30.3918,30.8668,359350
04-11-2010,31.2387,31.3303,31.0213,31.193,318403
05-11-2010,31.233,31.3475,31.1415,31.2159,346007
08-11-2010,31.0785,31.2216,31.0098,31.1186,217973
09-11-2010,31.3532,31.4047,30.9011,31.0327,296199
10-11-2010,31.1186,31.2101,30.6951,31.1128,325941
11-11-2010,30.9469,30.9755,30.5463,30.7294,229483
12-11-2010,30.4948,30.5521,29.7624,30.0542,518144
15-11-2010,30.2831,30.3689,29.9111,30.0256,366582
16-11-2010,29.5964,29.6307,29.1272,29.3675,635788
17-11-2010,29.3675,29.7395,29.213,29.6307,352424
18-11-2010,30.0084,30.4376,29.9684,30.2316,288559
19-11-2010,30.1343,30.7695,30.1343,30.7466,336228
22-11-2010,30.6093,30.7466,30.2945,30.5406,412213
23-11-2010,30.203,30.2545,29.6307,29.7681,556646
24-11-2010,30.2774,30.4433,30.1114,30.3289,304653
26-11-2010,30.0084,30.2545,29.9226,30.1973,166230
29-11-2010,30.0656,30.1744,29.6765,30.0599,343256
30-11-2010,29.688,30.0599,29.6536,29.728,314838
01-12-2010,30.3174,30.5349,30.1343,30.4834,343868
02-12-2010,30.6379,30.8725,30.6207,30.7809,398157
03-12-2010,30.884,31.8053,30.8611,31.7709,604518
06-12-2010,31.6107,32.0685,31.5535,31.9712,685596
07-12-2010,32.1372,32.1372,30.9698,31.2159,1431797
08-12-2010,31.1987,31.4047,31.09,31.3589,376665
09-12-2010,31.4676,31.5706,31.2273,31.3646,450511
10-12-2010,31.3704,31.851,31.3704,31.7938,305468
13-12-2010,31.9827,32.3489,31.9197,32.1086,378499
14-12-2010,32.0685,32.389,32.0284,32.2459,270327
15-12-2010,32.1028,32.6865,32.1028,32.492,421686
16-12-2010,32.5148,32.5435,32.1314,32.2745,376767
17-12-2010,32.0685,32.1486,31.7194,31.9998,476179
20-12-2010,31.8625,31.9254,31.5592,31.6107,308422
21-12-2010,31.6279,31.6908,31.5191,31.5878,527107
22-12-2010,31.6221,32.0055,31.5821,31.9769,352016
23-12-2010,32.0342,32.4176,31.9483,32.4061,276439
27-12-2010,32.2058,32.3546,32.0456,32.2859,126709
28-12-2010,32.3432,32.4862,32.2344,32.3031,146368
29-12-2010,32.6636,33.0241,32.6636,32.9669,313311
30-12-2010,32.7895,33.1157,32.6579,32.9269,623769
31-12-2010,32.955,33.1628,32.7934,33.0127,267475
03-01-2011,33.3878,33.4167,33.1397,33.2262,214714
04-01-2011,33.157,33.1858,32.3201,32.499,567035
05-01-2011,32.5452,32.6029,32.3605,32.4644,300884
06-01-2011,32.5972,32.6318,32.0315,32.297,357618
07-01-2011,32.4875,32.8165,32.4298,32.7184,401009
10-01-2011,32.5856,32.6087,32.2336,32.4702,297217
11-01-2011,32.7588,32.9492,32.6722,32.8973,306079
12-01-2011,33.1454,33.1685,32.9492,32.9723,224899
13-01-2011,33.0127,33.0185,32.5856,32.6491,251993
14-01-2011,32.5279,33.1397,32.4356,33.0935,401824
18-01-2011,33.1108,33.2378,32.9261,32.9954,272059
19-01-2011,33.0242,33.0762,32.6202,32.7126,220927
20-01-2011,32.3952,32.5856,32.2393,32.4586,363017
21-01-2011,32.6953,32.7645,32.1643,32.3317,329608
24-01-2011,32.4182,32.476,32.0893,32.4586,236918
25-01-2011,32.3778,32.5394,32.1354,32.5048,314533
26-01-2011,32.5625,32.7184,32.3548,32.5914,323904
27-01-2011,32.5798,33.0993,32.5798,32.9261,367600
28-01-2011,32.828,32.9781,32.2105,32.2278,691504
31-01-2011,32.4413,32.7818,32.4125,32.6722,562655
01-02-2011,32.8857,33.486,32.7876,33.4513,332969
02-02-2011,33.6937,33.8092,33.5379,33.6302,237020
03-02-2011,33.6476,34.0746,33.6129,33.9996,306792
04-02-2011,34.1785,34.3978,33.9419,34.0516,362813
07-02-2011,34.1381,34.369,33.9823,33.9823,416389
08-02-2011,34.1093,34.3459,33.9534,34.2997,239465
09-02-2011,34.2593,34.4325,33.6476,33.7168,402944
10-02-2011,33.6591,34.3863,33.6187,34.3113,507347
11-02-2011,34.1843,34.923,34.1843,34.7037,265845
14-02-2011,34.7672,34.9981,34.7557,34.8711,193222
15-02-2011,35.0038,35.1828,34.8596,34.9,151562
16-02-2011,35.0846,35.6733,35.05,35.2636,401926
17-02-2011,35.3905,35.7426,35.2578,35.731,281430
18-02-2011,35.9619,35.9735,35.3963,35.4886,305671
22-02-2011,35.1539,35.4309,34.5133,34.7384,3159487
23-02-2011,34.4844,34.5998,34.04,34.1266,724505
24-02-2011,34.6749,35.2001,34.3978,34.8134,772276
25-02-2011,35.05,35.6041,35.05,35.3559,430038
28-02-2011,35.6791,35.7022,35.3674,35.6964,867919
01-03-2011,35.5868,35.7195,34.8422,35.0327,1185610
02-03-2011,35.0673,35.2347,34.8884,35.0962,459067
03-03-2011,35.3328,35.5002,34.9057,35.379,580277
04-03-2011,35.5233,35.5752,35.3213,35.4771,503884
07-03-2011,35.6041,35.9273,35.3097,35.6791,635075
08-03-2011,35.6676,35.7253,34.9173,35.2058,692726
09-03-2011,35.2982,35.3444,34.6749,35.0385,529348
10-03-2011,34.8018,34.8076,34.0689,34.1901,476179
11-03-2011,33.7168,34.2709,33.6822,34.2709,410278
14-03-2011,34.1497,34.6576,33.9823,34.6345,467012
15-03-2011,33.4975,34.3344,33.1224,34.1612,787351
16-03-2011,33.8842,33.9246,33.0589,33.5552,836446
17-03-2011,33.9765,33.9996,33.5379,33.7688,495634
18-03-2011,34.1035,34.2478,33.8265,33.9304,400398
21-03-2011,34.3574,34.6749,34.3574,34.5421,360674
22-03-2011,34.646,35.0154,34.646,34.8884,645057
23-03-2011,34.8134,35.0212,34.7384,34.9577,975684
24-03-2011,35.0904,35.3097,34.8769,35.1077,435131
25-03-2011,35.1712,35.3559,34.7557,34.8018,404676
28-03-2011,35.0269,35.125,34.7384,34.7441,393777
29-03-2011,34.8711,35.0616,34.7384,34.9634,341117
30-03-2011,35.177,35.4021,35.1597,35.3732,323598
31-03-2011,35.4136,35.6214,35.3559,35.4309,359452
01-04-2011,35.66,36.178,35.6309,35.8696,357822
04-04-2011,35.9569,35.9569,35.6833,35.7706,290495
05-04-2011,35.7997,35.9569,35.5611,35.6717,226427
06-04-2011,35.9336,35.951,35.2584,35.6484,407935
07-04-2011,35.6426,35.695,35.2584,35.4505,669605
08-04-2011,35.66,35.7066,35.2061,35.404,240789
11-04-2011,35.5204,35.5727,35.078,35.2875,302005
12-04-2011,35.2875,35.2875,34.4087,34.7346,435335
13-04-2011,34.9034,35.2701,34.7172,35.0082,380230
14-04-2011,34.7812,34.9034,34.56,34.8336,336839
15-04-2011,34.7579,34.8685,34.5717,34.6473,403759
18-04-2011,34.3389,34.3563,33.8151,34.3098,388379
19-04-2011,34.432,34.6241,34.2632,34.3389,243131
20-04-2011,34.787,35.078,34.5833,34.95,314838
21-04-2011,35.2584,35.4272,34.9558,35.2119,284180
25-04-2011,35.2643,35.3341,34.9791,35.0315,184971
26-04-2011,35.0315,35.2643,34.9383,35.0024,293958
27-04-2011,35.0547,35.078,34.4262,35.014,469253
28-04-2011,34.8569,35.2235,34.8278,35.1246,245678
29-04-2011,35.0373,35.5262,35.0082,35.5262,278068
02-05-2011,35.3574,36.277,35.2934,35.7241,470577
03-05-2011,35.7415,36.05,35.404,35.6426,981897
04-05-2011,35.5902,35.596,34.8685,35.0606,330932
05-05-2011,34.6881,34.8336,34.2225,34.6764,471698
06-05-2011,35.1537,35.2352,34.2516,34.5251,401111
09-05-2011,34.5891,34.8452,34.269,34.7928,192509
10-05-2011,34.9965,35.2643,34.7463,35.1362,174480
11-05-2011,35.1653,35.2352,34.7114,34.9092,289171
12-05-2011,34.6881,34.886,34.269,34.8045,281124
13-05-2011,34.6881,34.7812,34.3796,34.5135,252808
16-05-2011,34.3389,34.8278,34.2807,34.4727,258206
17-05-2011,34.3389,34.9209,34.2981,34.8452,301597
18-05-2011,34.7405,35.0256,34.6764,35.0082,308422
19-05-2011,35.1071,35.2759,34.9209,35.2177,263095
20-05-2011,34.9558,35.1944,34.7928,34.9965,255049
23-05-2011,34.7172,34.886,34.5484,34.595,154313
24-05-2011,34.8161,34.9325,34.6066,34.6532,284791
25-05-2011,34.595,34.9733,34.5076,34.8569,221945
26-05-2011,34.6299,35.3225,34.5891,35.2759,370045
27-05-2011,35.1362,35.4331,35.1362,35.2119,217871
31-05-2011,35.7823,35.986,35.5669,35.695,682540
01-06-2011,35.7182,35.823,34.6299,34.7405,465382
02-06-2011,34.723,34.851,34.2399,34.6357,572841
03-06-2011,34.1061,34.8569,33.9955,34.7754,393981
06-06-2011,34.7172,34.886,34.0886,34.2807,388684
07-06-2011,34.5251,34.8918,34.3389,34.4262,426269
08-06-2011,34.2748,34.5368,34.205,34.333,304449
09-06-2011,34.4902,34.886,34.2923,34.7812,313107
10-06-2011,34.659,34.6706,33.786,34.2457,487995
13-06-2011,34.2341,34.3854,33.6695,33.9897,531691
14-06-2011,34.2283,34.7987,34.2166,34.6066,402028
15-06-2011,34.3912,34.5659,33.7103,33.9838,573147
16-06-2011,33.6463,34.0362,33.4891,33.6928,531997
17-06-2011,33.8616,34.141,33.6928,33.8034,422908
20-06-2011,33.7569,34.0886,33.6288,34.0362,211250
21-06-2011,34.3098,34.8627,34.1875,34.7288,317385
22-06-2011,34.5426,35.0024,34.5135,34.6182,360368
23-06-2011,34.1875,34.3098,33.7685,34.0479,621936
24-06-2011,34.1002,34.1526,33.6404,33.7045,322478
27-06-2011,33.5531,34.1468,33.4658,34.1119,294875
28-06-2011,34.269,34.5193,34.1992,34.4727,254743
29-06-2011,34.8394,35.014,34.6706,34.8801,385731
30-06-2011,35.1546,35.3778,34.9726,35.3308,461410
01-07-2011,35.1899,35.8299,35.09,35.6361,372693
05-07-2011,35.5892,35.6831,35.1488,35.1781,418936
06-07-2011,35.0607,35.2545,34.861,35.0842,343664
07-07-2011,35.4013,35.5363,35.1194,35.1664,362813
08-07-2011,34.8787,35.2956,34.8317,34.9961,286726
11-07-2011,34.5909,34.7906,34.4794,34.6673,479642
12-07-2011,34.4852,35.0842,34.4676,34.7436,402130
13-07-2011,34.9198,35.2956,34.8258,34.9902,515700
14-07-2011,35.184,35.184,34.679,34.8552,316977
15-07-2011,34.9961,35.1664,34.7612,35.1135,348349
18-07-2011,34.7495,34.7788,34.1036,34.3032,482494
19-07-2011,34.5616,34.9433,34.4559,34.8199,374323
20-07-2011,34.9844,35.2603,34.8963,35.0137,416899
21-07-2011,35.1723,35.6772,35.137,35.413,365767
22-07-2011,35.3719,35.6244,35.1077,35.3543,320339
25-07-2011,35.2897,35.6303,35.0724,35.5011,414658
26-07-2011,35.4541,35.4893,34.6966,34.8141,358840
27-07-2011,34.7495,34.7847,33.8746,33.9333,571415
28-07-2011,33.8981,34.2445,33.5751,33.81,541877
29-07-2011,33.6162,33.6162,32.9703,33.3285,739478
01-08-2011,33.8452,33.8452,32.9762,33.3461,335515
02-08-2011,33.2463,33.2991,32.0308,32.1365,797435
03-08-2011,32.0837,32.5769,31.0385,32.4947,1437297
04-08-2011,32.1248,32.1424,31.0385,31.3262,2128394
05-08-2011,31.4554,31.6433,29.8524,30.968,2332718
08-08-2011,29.4002,30.3574,29.3591,29.4825,2086225
09-08-2011,29.8054,31.5787,29.6704,31.5376,1927329
10-08-2011,31.2381,31.52,30.2928,30.6392,1825574
11-08-2011,30.6216,32.0484,30.2634,31.8371,1046270
12-08-2011,32.2716,32.7413,31.6961,31.9427,955210
15-08-2011,32.342,32.4888,31.8664,32.1483,720940
16-08-2011,31.9251,32.0426,31.5317,31.8958,721144
17-08-2011,32.1072,32.6298,32.0719,32.4184,474855
18-08-2011,31.8194,31.8194,30.8095,31.0796,829418
19-08-2011,30.4161,30.9739,29.6997,29.7643,969063
22-08-2011,30.6392,30.6392,29.1712,29.2476,1304476
23-08-2011,29.5294,30.6098,29.1654,30.5864,968452
24-08-2011,30.6098,31.3556,30.4983,31.0502,749155
25-08-2011,31.4436,31.8664,30.7508,30.9856,843779
26-08-2011,30.6509,31.0855,30.1518,30.6979,858650
29-08-2011,31.2968,31.5258,31.0913,31.5024,414250
30-08-2011,31.655,32.2833,31.1383,32.0895,806092
31-08-2011,32.4477,32.8646,32.342,32.7707,802935
01-09-2011,32.9233,33.0232,32.4301,32.6004,792036
02-09-2011,31.8723,32.2129,31.5258,31.6374,814139
06-09-2011,30.4924,31.1266,30.3397,30.9915,778795
07-09-2011,31.3849,31.8194,31.1031,31.7314,541469
08-09-2011,31.5024,31.6903,31.1794,31.3379,641390
09-09-2011,30.9622,31.1559,30.3104,30.3867,920172
12-09-2011,29.8582,30.375,29.5177,30.0814,1210157
13-09-2011,30.3045,30.7625,30.0931,30.6275,734895
14-09-2011,30.7919,30.8858,30.4454,30.5335,848465
15-09-2011,31.1089,31.3967,30.8388,31.291,646993
16-09-2011,31.4613,31.7196,31.1559,31.1853,744571
19-09-2011,30.5629,30.9093,30.2164,30.7801,630288
20-09-2011,30.8095,31.0972,30.4807,30.5511,508366
21-09-2011,30.4396,30.4689,29.5999,29.6116,780017
22-09-2011,28.4842,28.5841,27.9382,28.449,1333200
23-09-2011,28.1613,29.0714,28.0967,28.9716,756386
26-09-2011,29.1889,29.7408,28.1437,29.6586,848668
27-09-2011,30.4337,31.1853,30.3163,30.4043,943293
28-09-2011,30.5453,30.557,29.6469,29.776,603092
29-09-2011,30.1929,30.4278,29.823,30.3808,688550
30-09-2011,29.7849,30.2653,29.7197,29.7434,665530
03-10-2011,29.3757,29.5714,28.6047,28.7351,924450
04-10-2011,28.2547,28.3793,27.2939,28.1598,1324135
05-10-2011,28.4327,29.7315,27.9523,29.6011,1023047
06-10-2011,29.4824,30.0281,29.1325,30.0103,649641
07-10-2011,30.1882,30.3721,29.5062,29.5595,679587
10-10-2011,30.0815,30.5144,30.0459,30.4729,333886
11-10-2011,30.3721,30.5203,30.0281,30.4136,467318
12-10-2011,31.0126,31.3151,30.7932,30.977,538515
13-10-2011,30.7991,30.8762,30.1111,30.295,552164
14-10-2011,30.722,30.7457,30.2238,30.6212,367702
17-10-2011,30.5915,30.7457,30.0044,30.0637,420260
18-10-2011,30.0874,30.4966,29.9213,30.1645,620306
19-10-2011,30.2357,30.461,29.9095,30.0281,503273
20-10-2011,30.0637,30.3661,29.5062,30.2119,534950
21-10-2011,30.6271,30.6923,30.3009,30.4729,399787
24-10-2011,30.6034,30.811,30.4373,30.7991,478522
25-10-2011,30.6093,30.6093,30.0281,30.034,394287
26-10-2011,30.4136,30.5974,29.862,30.4314,548905
27-10-2011,31.4278,31.9912,31.1372,31.8073,715644
28-10-2011,31.6531,31.9556,31.4693,31.6709,401518
31-10-2011,31.4634,31.7421,31.1905,31.2024,501745
01-11-2011,30.2179,30.2712,29.7137,29.779,1009398
02-11-2011,30.1941,30.811,30.1408,30.4432,882994
03-11-2011,30.6093,31.2498,30.2653,31.1668,517635
04-11-2011,30.6745,30.7576,30.1467,30.467,447965
07-11-2011,30.4788,30.6627,30.3068,30.6034,332052
08-11-2011,30.633,31.0482,30.4551,31.0185,346210
09-11-2011,30.3365,30.3899,29.7849,29.8027,528839
10-11-2011,30.1704,30.1941,29.4646,29.7019,512644
11-11-2011,29.9806,30.3306,29.8917,30.1467,319728
14-11-2011,29.9213,30.2594,29.6248,29.951,376767
15-11-2011,29.6307,29.8205,29.4172,29.5773,321154
16-11-2011,29.3223,29.8086,29.2867,29.4231,336126
17-11-2011,29.4587,29.4706,28.2725,28.4505,745692
18-11-2011,28.664,28.836,28.32,28.7589,500217
21-11-2011,28.2429,28.492,27.9582,28.4327,389907
22-11-2011,28.3793,28.6936,28.2251,28.5394,572434
23-11-2011,28.1717,28.1717,27.3651,27.6142,563980
25-11-2011,27.3532,27.5727,27.1575,27.2228,282244
28-11-2011,28.1302,28.4801,28.0353,28.1302,515700
29-11-2011,28.2903,28.5987,28.2251,28.5276,322987
30-11-2011,29.4884,30.0459,29.3875,29.8739,672966
01-12-2011,29.9628,30.1586,29.0732,29.4113,705254
02-12-2011,29.6011,29.607,28.4801,28.5216,1111458
05-12-2011,28.83,28.8419,27.9819,28.2014,1102495
06-12-2011,28.2785,28.3378,27.8099,28.1658,631205
07-12-2011,28.2014,28.9249,28.0175,28.7826,798759
08-12-2011,28.5572,28.7945,28.0116,28.0709,689569
09-12-2011,28.2073,28.6758,28.0056,28.5513,646891
12-12-2011,28.2073,28.2488,27.9701,28.1954,632835
13-12-2011,28.1717,28.492,27.6617,27.9819,629473
14-12-2011,27.7684,28.0234,27.4956,27.6142,600546
15-12-2011,27.9819,28.0531,27.721,27.8811,513866
16-12-2011,27.9285,28.2132,27.6735,28.1361,571822
19-12-2011,28.3022,28.3971,27.8277,28.0294,563674
20-12-2011,28.4089,28.658,28.4089,28.492,707903
21-12-2011,28.5691,28.7648,28.32,28.7351,525580
22-12-2011,28.7589,29.3935,28.7589,29.3579,546053
23-12-2011,29.5358,29.7671,29.4231,29.5951,367804
27-12-2011,29.5833,29.6722,29.3875,29.4528,229177
28-12-2011,29.779,29.8442,29.2215,29.3045,451224
29-12-2011,29.3928,29.6325,29.3149,29.5666,419853
30-12-2011,29.5546,29.9501,29.5366,29.8482,424436
03-01-2012,30.3456,30.7351,30.3396,30.5973,622445
04-01-2012,30.4774,30.9089,30.4115,30.7291,416389
05-01-2012,30.5014,30.5014,30.1539,30.3876,473429
06-01-2012,30.2737,30.3935,29.8542,29.9861,478420
09-01-2012,30.01,30.2617,29.7823,30.2018,344479
10-01-2012,30.5553,30.9089,30.5254,30.5673,362915
11-01-2012,30.4894,30.5733,30.2198,30.3456,316061
12-01-2012,30.5194,30.7831,30.3097,30.7411,373406
13-01-2012,30.4415,30.5314,30.01,30.4894,421482
17-01-2012,30.6632,30.7771,30.2917,30.5553,419649
18-01-2012,30.4535,31.2744,30.4535,31.1965,382064
19-01-2012,31.5021,32.0594,31.5021,31.9636,637825
20-01-2012,31.7838,31.9396,31.7179,31.9096,305060
23-01-2012,32.1673,32.6647,32.1254,32.407,521913
24-01-2012,32.0594,32.1493,31.7538,32.0175,370452
25-01-2012,31.9156,32.0295,31.4362,31.9576,348044
26-01-2012,32.1373,32.1433,31.3643,31.5621,441752
27-01-2012,31.2744,31.7299,31.1786,31.3643,388175
30-01-2012,31.0168,31.1007,30.825,31.0467,1583971
31-01-2012,31.3643,31.4183,30.6273,30.7531,1074790
01-02-2012,31.1486,31.2984,30.9988,31.0647,717070
02-02-2012,30.4355,31.0407,30.3935,30.831,1388712
03-02-2012,31.0647,31.3404,30.9628,31.1306,1100254
06-02-2012,30.9269,31.2625,30.831,31.1845,417001
07-02-2012,31.1726,31.3823,30.831,31.3224,407222
08-02-2012,31.3763,31.4482,31.0407,31.3943,388786
09-02-2012,31.3404,31.5381,31.2085,31.4482,664817
10-02-2012,31.2505,31.4123,31.0347,31.2565,488096
13-02-2012,31.5381,31.64,31.2744,31.4722,374119
14-02-2012,31.4782,31.592,31.1606,31.586,498078
15-02-2012,31.7418,31.9576,31.5741,31.6999,491967
16-02-2012,31.6759,32.2692,31.64,32.2452,732858
17-02-2012,32.3531,32.383,32.0055,32.2632,402130
21-02-2012,32.3051,32.8325,32.0594,32.5628,612361
22-02-2012,32.5149,32.5388,32.1314,32.1733,463549
23-02-2012,32.0954,32.2572,31.9336,32.1373,282856
24-02-2012,32.1074,32.383,31.9696,32.0594,366683
27-02-2012,31.9636,32.2272,31.7598,32.0475,370452
28-02-2012,32.1493,32.383,32.0894,32.2512,371878
29-02-2012,32.5508,32.7306,32.2752,32.3111,891448
01-03-2012,32.5868,32.8624,32.5688,32.7066,578443
02-03-2012,32.7486,32.8385,32.5089,32.5388,573452
05-03-2012,32.425,32.425,32.0415,32.401,498995
06-03-2012,31.9156,32.0894,31.598,31.7179,585879
07-03-2012,31.7898,31.8018,31.2864,31.592,540247
08-03-2012,32.0295,32.4549,31.8377,32.2991,399583
09-03-2012,32.377,32.5568,32.3291,32.413,615315
12-03-2012,32.3591,32.5328,32.2512,32.5089,1569303
13-03-2012,32.6467,32.8325,32.5508,32.8085,1778109
14-03-2012,32.8684,33.0362,32.5688,32.7306,743451
15-03-2012,32.7006,33.4976,32.6767,33.4257,807518
16-03-2012,33.5456,33.8991,33.5216,33.7853,752720
19-03-2012,33.7313,34.1268,33.6175,33.9411,903060
20-03-2012,33.6474,33.7313,33.2519,33.6834,784397
21-03-2012,33.7193,33.7193,33.2639,33.5635,681013
22-03-2012,33.228,33.5276,33.1261,33.3538,504801
23-03-2012,33.3059,33.7793,33.1441,33.6774,358127
26-03-2012,34.0609,34.4564,33.995,34.3485,535562
27-03-2012,34.3665,34.4984,34.2287,34.2467,385425
28-03-2012,34.2886,34.3725,33.8572,34.2107,391638
29-03-2012,34.0369,34.1868,33.6714,33.965,1340432
30-03-2012,34.1048,34.2137,33.8083,33.9112,517635
02-04-2012,33.7417,34.3287,33.6146,34.2682,467929
03-04-2012,34.0806,34.0866,33.7175,33.893,465281
04-04-2012,33.4573,33.8022,33.2637,33.6933,681929
05-04-2012,33.6752,33.7115,33.3787,33.6752,369535
09-04-2012,33.2697,33.5541,33.1003,33.4331,645974
10-04-2012,33.2818,33.3787,32.5617,32.7675,583536
11-04-2012,32.9188,33.2092,32.8946,33.0882,472818
12-04-2012,33.3181,33.7538,33.2455,33.6752,424334
13-04-2012,33.4815,33.542,32.7796,32.8038,503273
16-04-2012,32.9309,33.185,32.7493,33.0458,514579
17-04-2012,33.6086,33.887,33.3726,33.6691,398565
18-04-2012,33.651,34.0685,33.5723,33.8143,412315
19-04-2012,33.8143,33.8567,33.3242,33.4573,486670
20-04-2012,33.6812,33.772,33.3181,33.3968,352220
23-04-2012,33.0337,33.1971,32.6525,33.1184,534543
24-04-2012,33.1548,33.3908,33.0398,33.1548,332867
25-04-2012,33.4331,33.5118,33.2213,33.4271,388073
26-04-2012,33.3181,33.5541,33.0882,33.2092,495939
27-04-2012,33.3544,33.6207,33.2032,33.6207,440529
30-04-2012,33.4089,33.5844,33.0942,33.5602,321867
01-05-2012,33.5965,33.7115,33.2092,33.3787,327978
02-05-2012,33.1427,33.306,32.8219,33.1427,343358
03-05-2012,33.2092,33.306,32.5557,32.6101,543303
04-05-2012,32.4044,32.4589,31.7569,32.0958,779813
07-05-2012,31.9021,32.6646,31.89,32.6283,574471
08-05-2012,32.3439,32.4891,31.7872,32.1079,618269
09-05-2012,31.7509,32.1018,31.4665,31.8053,632325
10-05-2012,32.0655,32.2471,31.7811,31.9324,430140
11-05-2012,31.9506,32.3499,31.769,31.9929,350692
14-05-2012,31.7811,31.89,31.533,31.6904,591481
15-05-2012,31.6419,31.7267,31.4846,31.6419,526802
16-05-2012,31.648,31.763,31.2849,31.3696,522218
17-05-2012,31.2849,31.3152,30.6556,30.7101,647909
18-05-2012,30.8311,30.8492,30.1957,30.3107,622241
21-05-2012,30.3591,30.8069,30.3228,30.7887,208398
22-05-2012,30.7766,30.9218,30.3893,30.5709,630390
23-05-2012,30.3954,30.6314,29.8992,30.5467,627436
24-05-2012,30.6011,30.6495,29.8931,30.2986,781851
25-05-2012,30.1231,30.1231,29.6692,29.9476,1027630
29-05-2012,30.4559,30.9521,30.4498,30.7645,1206694
30-05-2012,30.4922,30.7827,30.2683,30.6314,538515
31-05-2012,30.7524,31.1215,30.3591,30.8976,1053807
01-06-2012,30.4983,30.7161,29.8205,29.9294,806907
04-06-2012,29.9536,30.0505,29.3183,29.8387,655243
05-06-2012,29.7903,30.3046,29.7842,30.1654,501236
06-06-2012,30.3893,30.7403,30.3591,30.7403,477911
07-06-2012,31.1518,31.2849,30.9037,31.0852,546969
08-06-2012,30.825,30.9642,30.4801,30.6314,529858
11-06-2012,30.9279,30.9824,30.111,30.1836,666243
12-06-2012,30.3833,30.6193,30.1473,30.4014,713301
13-06-2012,30.2441,30.8916,30.2139,30.5346,573147
14-06-2012,30.6314,30.7827,30.462,30.7161,448474
15-06-2012,30.7766,30.9824,30.6193,30.8129,715440
18-06-2012,30.704,30.9097,30.3954,30.4741,565915
19-06-2012,30.7161,31.5633,30.6737,31.5391,619899
20-06-2012,31.654,31.763,31.2002,31.6238,549007
21-06-2012,31.4241,31.7388,30.7282,30.8311,608796
22-06-2012,30.8795,31.4059,30.819,31.2547,528635
25-06-2012,31.0066,31.055,30.583,30.8371,467623
26-06-2012,30.8916,31.0852,30.5709,31.0429,445520
27-06-2012,31.0792,31.2789,30.8613,31.2668,420056
28-06-2012,31.3224,31.3958,30.9371,31.2123,717070
29-06-2012,32.0728,32.079,31.7267,32.0048,575082
02-07-2012,31.9554,31.9863,31.7576,31.9616,175397
03-07-2012,32.2273,32.7464,32.0543,32.7217,427492
05-07-2012,32.7711,32.9503,32.629,32.8082,577425
06-07-2012,32.5734,32.5981,31.9986,32.0975,375545
09-07-2012,32.0295,32.1531,31.7576,32.0975,328895
10-07-2012,32.1902,32.4189,31.4857,31.7576,469253
11-07-2012,31.7762,32.2087,31.6835,32.1222,518144
12-07-2012,31.8874,31.8998,31.5475,31.7823,426371
13-07-2012,31.9368,32.0913,31.6773,31.8194,462123
16-07-2012,31.7329,31.8194,31.5352,31.7144,363730
17-07-2012,31.8689,31.9245,31.5599,31.7823,468846
18-07-2012,31.77,32.1222,31.7082,31.9492,284485
19-07-2012,32.1469,32.3262,32.0975,32.2396,406102
20-07-2012,31.9863,32.0481,31.7576,31.8194,359859
23-07-2012,31.3065,31.3745,30.8307,31.2447,516005
24-07-2012,31.2015,31.3065,30.7133,30.9728,369841
25-07-2012,31.0655,31.0655,30.5958,30.7936,633547
26-07-2012,31.2076,31.4919,31.0408,31.3745,455706
27-07-2012,31.7453,32.2149,31.6031,31.9925,642002
30-07-2012,32.0481,32.2582,32.0172,32.1593,392962
31-07-2012,32.2644,32.4498,32.1469,32.252,592601
01-08-2012,32.3509,32.4745,31.9307,31.9616,717375
02-08-2012,31.8009,31.9368,31.4301,31.529,666956
03-08-2012,32.0481,32.2767,31.9492,32.0234,637112
06-08-2012,32.1346,32.2767,32.0048,32.0357,160322
07-08-2012,32.629,32.7278,32.2396,32.6537,520792
08-08-2012,32.6722,32.6908,32.2458,32.32,534237
09-08-2012,32.3262,32.5116,32.2705,32.3941,245372
10-08-2012,32.0666,32.4992,32.0172,32.4621,378295
13-08-2012,32.3818,32.4498,31.943,32.2829,421686
14-08-2012,32.4498,32.6042,32.2953,32.4374,325635
15-08-2012,32.4745,32.7402,32.3818,32.7031,870364
16-08-2012,32.7587,33.0554,32.6228,33.0059,664817
17-08-2012,33.0121,33.284,32.975,33.284,368721
20-08-2012,33.2778,33.3891,33.043,33.2778,333173
21-08-2012,33.4447,33.6486,33.2902,33.2902,359350
22-08-2012,33.1172,33.1419,32.8638,32.9009,623566
23-08-2012,32.8576,32.8576,32.5919,32.6475,437168
24-08-2012,32.666,32.8823,32.666,32.7402,601870
27-08-2012,32.8947,33.1233,32.8082,32.9627,441548
28-08-2012,33.4941,33.6301,33.0183,33.0368,590157
29-08-2012,33.1542,33.5065,33.1172,33.4694,947673
30-08-2012,32.6722,32.7711,32.4003,32.561,869956
31-08-2012,32.7526,32.9256,32.5548,32.7711,658299
04-09-2012,32.7711,32.8144,32.5301,32.7587,569582
05-09-2012,32.629,32.7773,31.9801,32.6908,463549
06-09-2012,32.9627,33.3273,32.9627,33.2531,436251
